nod_sal;nod_ent;cap
133;308;1
134;436;1
134;448;1
135;970;1
135;254;1
137;193;1
137;325;1
138;976;1
139;648;1
139;350;1
140;227;1
141;288;1
142;923;1
143;297;1
143;393;1
144;366;1
144;421;1
146;289;1
147;278;1
148;256;1
148;287;1
148;315;1
148;377;1
149;179;1
149;208;1
149;310;1
149;408;1
149;416;1
149;420;1
149;449;1
150;483;1
151;275;1
151;372;1
152;158;1
152;181;1
152;182;1
152;183;1
152;193;1
152;196;1
152;214;1
152;230;1
152;303;1
152;313;1
152;373;1
152;383;1
152;401;1
153;154;1
153;260;1
153;439;1
154;381;1
155;1103;1
155;164;1
155;244;1
155;829;1
156;259;1
156;278;1
157;222;1
157;323;1
158;181;1
158;182;1
158;183;1
158;193;1
158;196;1
158;214;1
158;230;1
158;303;1
158;373;1
158;383;1
158;401;1
159;243;1
159;275;1
160;169;1
160;170;1
160;176;1
160;257;1
161;230;1
161;376;1
161;383;1
162;1034;1
162;520;1
162;610;1
162;231;1
162;853;1
163;209;1
163;284;1
164;742;1
164;347;1
165;300;1
165;307;1
165;319;1
166;576;1
166;415;1
166;433;1
167;220;1
167;280;1
167;378;1
168;1067;1
168;242;1
168;246;1
168;426;1
169;524;1
169;170;1
169;257;1
169;721;1
169;489;1
169;885;1
170;627;1
170;224;1
170;257;1
170;823;1
170;882;1
170;885;1
170;405;1
170;929;1
171;235;1
171;253;1
171;293;1
171;459;1
172;1084;1
172;316;1
172;458;1
173;366;1
174;287;1
174;432;1
174;444;1
175;468;1
178;418;1
179;208;1
179;310;1
179;408;1
179;416;1
179;420;1
179;449;1
180;308;1
180;318;1
181;182;1
181;183;1
181;193;1
181;196;1
181;214;1
181;230;1
181;303;1
181;373;1
181;383;1
181;401;1
182;183;1
182;193;1
182;196;1
182;203;1
182;214;1
182;230;1
182;232;1
182;291;1
182;303;1
182;373;1
182;376;1
182;383;1
182;398;1
182;401;1
182;450;1
183;193;1
183;196;1
183;214;1
183;230;1
183;303;1
183;353;1
183;373;1
183;383;1
183;401;1
184;1097;1
184;431;1
185;747;1
185;399;1
186;196;1
186;619;1
186;295;1
186;326;1
186;424;1
187;477;1
188;261;1
188;277;1
188;283;1
189;263;1
189;797;1
189;886;1
190;461;1
191;221;1
191;476;1
191;400;1
192;302;1
193;196;1
193;203;1
193;214;1
193;230;1
193;303;1
193;325;1
193;373;1
193;383;1
193;401;1
193;406;1
194;204;1
195;971;1
195;484;1
196;203;1
196;214;1
196;230;1
196;303;1
196;373;1
196;383;1
196;401;1
196;447;1
197;1097;1
197;255;1
197;320;1
197;892;1
198;327;1
199;427;1
199;436;1
200;566;1
201;244;1
201;292;1
201;322;1
201;471;1
201;411;1
202;1082;1
202;517;1
202;274;1
202;708;1
202;761;1
203;229;1
203;232;1
203;325;1
203;802;1
203;364;1
203;371;1
203;383;1
203;406;1
203;461;1
205;259;1
205;901;1
205;436;1
206;253;1
206;292;1
206;299;1
206;475;1
206;797;1
207;380;1
208;310;1
208;408;1
208;416;1
208;420;1
208;449;1
209;343;1
210;238;1
211;472;1
211;796;1
211;438;1
211;445;1
212;321;1
213;1078;1
213;481;1
213;368;1
214;230;1
214;255;1
214;303;1
214;373;1
214;383;1
214;401;1
215;219;1
215;827;1
215;829;1
216;374;1
217;1048;1
217;1097;1
217;225;1
218;243;1
218;271;1
218;281;1
218;348;1
219;829;1
221;443;1
222;229;1
222;306;1
223;1005;1
223;1040;1
223;1082;1
223;404;1
223;443;1
225;1097;1
225;253;1
225;303;1
225;350;1
226;268;1
226;389;1
226;394;1
227;667;1
228;342;1
229;461;1
230;977;1
230;303;1
230;313;1
230;329;1
230;373;1
230;383;1
230;401;1
231;988;1
231;991;1
231;1071;1
231;1073;1
231;1080;1
231;1100;1
231;500;1
231;285;1
231;322;1
231;777;1
231;855;1
231;863;1
231;375;1
231;431;1
231;940;1
232;325;1
232;406;1
233;748;1
234;238;1
235;258;1
235;264;1
235;459;1
237;452;1
238;265;1
239;485;1
239;408;1
239;409;1
241;350;1
242;426;1
242;453;1
243;468;1
244;975;1
244;977;1
244;1059;1
244;552;1
244;311;1
244;747;1
244;317;1
244;329;1
244;823;1
244;844;1
244;891;1
244;430;1
244;964;1
245;407;1
246;426;1
247;971;1
247;988;1
249;619;1
250;332;1
251;452;1
251;454;1
252;456;1
253;339;1
253;404;1
253;909;1
253;411;1
256;287;1
256;315;1
257;591;1
257;698;1
257;327;1
257;857;1
258;971;1
258;474;1
260;485;1
260;381;1
260;425;1
261;619;1
261;277;1
261;283;1
261;295;1
262;313;1
262;478;1
262;405;1
263;403;1
264;459;1
266;988;1
266;1097;1
266;293;1
266;431;1
268;301;1
268;389;1
269;328;1
270;287;1
270;432;1
272;362;1
273;517;1
274;1082;1
274;517;1
274;332;1
275;468;1
276;294;1
276;330;1
276;457;1
277;283;1
278;1029;1
278;633;1
278;653;1
278;674;1
278;338;1
279;455;1
280;378;1
281;354;1
282;992;1
285;988;1
285;1058;1
285;625;1
285;471;1
286;389;1
287;315;1
287;831;1
287;432;1
287;444;1
287;458;1
288;1085;1
290;1068;1
290;349;1
290;377;1
291;467;1
292;299;1
292;459;1
293;988;1
293;1097;1
293;431;1
294;330;1
294;457;1
295;619;1
295;320;1
295;424;1
296;558;1
298;375;1
300;307;1
300;319;1
300;441;1
301;483;1
301;389;1
302;472;1
302;388;1
302;885;1
303;373;1
303;383;1
303;401;1
304;453;1
305;1080;1
306;461;1
307;319;1
307;441;1
308;1082;1
309;838;1
310;408;1
310;416;1
310;420;1
310;449;1
312;458;1
313;1062;1
313;622;1
313;329;1
313;808;1
313;334;1
313;383;1
314;372;1
316;1084;1
316;458;1
317;598;1
317;387;1
318;333;1
318;386;1
319;441;1
320;1097;1
320;424;1
322;971;1
322;988;1
322;1044;1
322;1097;1
322;1100;1
322;625;1
322;471;1
322;863;1
324;362;1
325;625;1
325;406;1
329;1051;1
329;478;1
329;383;1
329;405;1
330;457;1
331;389;1
332;517;1
332;708;1
332;757;1
332;761;1
332;965;1
333;351;1
334;534;1
334;578;1
334;621;1
334;899;1
334;409;1
334;413;1
334;439;1
335;458;1
336;899;1
338;805;1
339;404;1
340;438;1
340;445;1
342;448;1
342;958;1
344;602;1
345;686;1
347;414;1
348;747;1
348;829;1
348;416;1
350;1058;1
350;580;1
350;589;1
350;465;1
350;887;1
350;909;1
351;665;1
352;660;1
355;559;1
355;405;1
356;425;1
356;463;1
357;371;1
358;735;1
359;1032;1
359;1044;1
359;850;1
359;909;1
360;514;1
361;517;1
363;439;1
366;621;1
366;653;1
366;847;1
366;409;1
366;421;1
368;481;1
369;490;1
370;402;1
373;383;1
373;401;1
376;881;1
379;396;1
382;829;1
383;401;1
385;445;1
387;598;1
389;458;1
391;1103;1
394;499;1
394;439;1
395;404;1
397;478;1
397;405;1
398;467;1
404;765;1
405;802;1
405;478;1
406;625;1
407;514;1
408;416;1
408;420;1
408;449;1
409;621;1
411;1073;1
411;471;1
412;567;1
413;1056;1
413;439;1
414;742;1
414;479;1
415;433;1
416;420;1
416;449;1
417;436;1
420;449;1
422;459;1
423;988;1
423;1097;1
423;431;1
424;619;1
428;1023;1
428;1059;1
428;665;1
428;698;1
428;803;1
429;451;1
431;605;1
432;483;1
432;444;1
434;1079;1
435;478;1
437;887;1
438;445;1
439;578;1
439;621;1
439;715;1
442;1004;1
445;1077;1
447;838;1
460;885;1
460;464;1
467;864;1
469;1013;1
472;1051;1
472;665;1
473;1067;1
478;997;1
478;722;1
478;802;1
480;558;1
481;1078;1
482;619;1
486;1020;1
486;1066;1
486;1075;1
486;1076;1
486;563;1
488;947;1
491;695;1
492;1064;1
495;1088;1
495;818;1
495;921;1
496;1101;1
497;532;1
497;859;1
497;868;1
498;598;1
501;1003;1
502;528;1
503;1083;1
504;1103;1
505;1061;1
506;1093;1
506;653;1
506;893;1
506;908;1
506;950;1
507;998;1
508;925;1
509;706;1
510;620;1
510;752;1
510;965;1
511;518;1
512;1027;1
513;619;1
514;1063;1
514;531;1
514;616;1
514;914;1
514;916;1
515;519;1
516;1073;1
517;1034;1
517;1082;1
517;520;1
517;564;1
519;1069;1
519;538;1
519;608;1
519;693;1
519;702;1
519;760;1
519;883;1
519;965;1
520;1034;1
520;697;1
520;705;1
520;766;1
520;842;1
520;875;1
520;962;1
521;617;1
521;620;1
521;693;1
521;696;1
521;699;1
521;752;1
521;797;1
521;889;1
521;906;1
521;965;1
522;1009;1
523;558;1
525;1000;1
525;940;1
526;984;1
526;1046;1
526;745;1
527;1022;1
527;763;1
527;841;1
528;783;1
528;944;1
530;657;1
532;856;1
532;862;1
532;895;1
532;935;1
533;1019;1
533;1027;1
533;1041;1
533;1049;1
533;1073;1
534;1042;1
534;1075;1
534;578;1
535;545;1
535;707;1
536;1080;1
537;793;1
537;882;1
538;1069;1
538;693;1
538;760;1
538;883;1
539;733;1
539;771;1
540;1072;1
540;904;1
541;727;1
541;852;1
542;1040;1
542;1084;1
542;1102;1
542;740;1
543;1075;1
544;689;1
545;707;1
546;547;1
546;629;1
546;769;1
546;867;1
546;941;1
546;961;1
547;1069;1
547;702;1
547;760;1
547;769;1
547;843;1
547;867;1
547;884;1
547;961;1
548;596;1
548;762;1
548;916;1
548;955;1
549;550;1
550;1008;1
551;732;1
553;831;1
554;581;1
554;599;1
555;733;1
555;771;1
556;963;1
557;579;1
557;604;1
557;770;1
557;849;1
558;1029;1
558;1033;1
558;1054;1
558;1069;1
558;594;1
558;924;1
559;677;1
559;720;1
559;731;1
559;932;1
559;948;1
560;817;1
560;923;1
561;885;1
562;992;1
562;1084;1
563;969;1
563;1020;1
563;1076;1
563;1096;1
563;577;1
563;842;1
563;847;1
563;857;1
563;863;1
564;1016;1
565;593;1
565;597;1
565;600;1
565;693;1
565;729;1
565;759;1
565;889;1
567;847;1
568;973;1
568;984;1
568;1046;1
568;845;1
569;624;1
569;800;1
569;851;1
570;1011;1
570;575;1
571;584;1
572;712;1
573;681;1
574;902;1
575;1011;1
577;847;1
578;1042;1
578;1075;1
578;621;1
579;669;1
579;849;1
579;926;1
580;1032;1
580;909;1
582;1007;1
583;765;1
584;945;1
585;787;1
585;911;1
586;588;1
586;659;1
587;693;1
587;840;1
587;889;1
588;596;1
588;659;1
588;680;1
588;743;1
588;810;1
588;812;1
588;842;1
588;847;1
588;945;1
588;955;1
590;1069;1
590;702;1
591;676;1
592;939;1
593;597;1
593;600;1
593;693;1
593;729;1
593;759;1
593;889;1
594;655;1
594;739;1
594;907;1
595;801;1
596;624;1
596;741;1
596;743;1
596;847;1
596;945;1
596;955;1
597;600;1
597;693;1
597;729;1
597;759;1
597;889;1
598;1026;1
598;1070;1
598;782;1
598;822;1
598;834;1
598;890;1
600;693;1
600;729;1
600;759;1
600;889;1
601;670;1
601;755;1
601;895;1
602;1015;1
602;724;1
602;795;1
602;938;1
603;986;1
603;990;1
603;1018;1
603;640;1
603;705;1
603;719;1
603;877;1
604;926;1
606;986;1
606;990;1
606;1034;1
607;772;1
608;702;1
608;760;1
609;1038;1
609;833;1
610;1034;1
610;1047;1
610;918;1
611;885;1
612;1040;1
612;890;1
614;629;1
615;1099;1
616;1093;1
617;1098;1
617;658;1
617;688;1
617;691;1
617;797;1
617;895;1
618;623;1
619;1084;1
619;627;1
619;675;1
619;751;1
619;929;1
620;941;1
623;632;1
624;1026;1
624;847;1
624;851;1
626;922;1
627;751;1
627;929;1
628;654;1
628;847;1
629;702;1
631;681;1
633;1093;1
633;654;1
633;710;1
634;1065;1
634;740;1
634;760;1
635;795;1
636;1069;1
636;702;1
637;1034;1
637;1039;1
637;918;1
638;713;1
638;872;1
639;652;1
640;1018;1
640;705;1
640;719;1
640;766;1
640;877;1
641;737;1
642;645;1
642;916;1
642;934;1
643;992;1
644;825;1
644;945;1
645;828;1
645;934;1
646;1084;1
646;654;1
647;696;1
647;961;1
649;673;1
650;967;1
650;1030;1
650;684;1
650;954;1
651;741;1
653;1093;1
653;679;1
653;740;1
653;893;1
653;908;1
653;950;1
654;1084;1
655;1018;1
655;739;1
655;964;1
656;847;1
658;663;1
658;693;1
658;802;1
658;862;1
658;889;1
659;847;1
660;847;1
662;696;1
663;856;1
663;862;1
663;895;1
663;935;1
663;951;1
665;779;1
665;838;1
665;885;1
665;947;1
666;846;1
668;673;1
669;784;1
669;849;1
670;755;1
670;895;1
671;826;1
671;900;1
671;929;1
672;999;1
673;754;1
676;847;1
676;881;1
676;906;1
678;1099;1
679;837;1
682;695;1
683;1092;1
683;811;1
684;954;1
685;709;1
686;1045;1
687;709;1
688;726;1
689;966;1
690;947;1
691;693;1
691;696;1
692;1100;1
692;916;1
693;1087;1
693;696;1
693;729;1
693;746;1
693;759;1
693;889;1
693;895;1
693;928;1
693;961;1
694;709;1
696;716;1
696;726;1
696;895;1
697;964;1
699;889;1
699;895;1
700;758;1
700;961;1
701;714;1
701;730;1
701;869;1
702;1069;1
702;778;1
702;920;1
702;933;1
703;934;1
705;986;1
705;990;1
705;1018;1
705;1034;1
705;719;1
705;739;1
705;766;1
705;877;1
706;951;1
710;740;1
710;824;1
710;847;1
710;885;1
711;762;1
711;839;1
713;1006;1
713;1029;1
713;1033;1
713;1084;1
714;730;1
714;758;1
714;869;1
717;871;1
718;1034;1
719;1018;1
719;877;1
720;731;1
720;948;1
723;733;1
723;771;1
723;942;1
724;795;1
724;938;1
725;847;1
726;752;1
726;758;1
726;874;1
726;941;1
726;961;1
728;737;1
729;759;1
729;889;1
730;869;1
731;948;1
732;978;1
733;744;1
733;771;1
734;972;1
735;771;1
737;738;1
737;753;1
737;776;1
737;880;1
739;1018;1
739;964;1
740;1020;1
740;1065;1
740;760;1
740;847;1
741;847;1
741;955;1
743;1100;1
743;760;1
743;955;1
744;771;1
745;984;1
745;1046;1
746;773;1
746;809;1
746;811;1
749;785;1
749;866;1
751;826;1
751;870;1
751;900;1
751;929;1
752;961;1
755;895;1
756;795;1
756;949;1
758;933;1
758;961;1
759;889;1
760;778;1
760;847;1
762;847;1
763;1022;1
763;841;1
764;876;1
766;978;1
766;877;1
768;900;1
769;874;1
771;942;1
774;1084;1
774;830;1
774;836;1
775;930;1
778;1069;1
778;920;1
779;1047;1
779;863;1
780;887;1
781;937;1
785;821;1
786;994;1
789;906;1
790;822;1
791;914;1
792;1016;1
794;993;1
794;1037;1
794;894;1
795;873;1
795;915;1
795;938;1
796;1025;1
797;1048;1
797;1098;1
798;1021;1
799;814;1
801;859;1
802;868;1
802;895;1
807;917;1
809;811;1
809;936;1
810;986;1
810;990;1
810;812;1
810;820;1
810;847;1
811;934;1
811;936;1
813;1010;1
813;1053;1
814;1024;1
814;1099;1
815;863;1
817;898;1
817;923;1
818;1088;1
819;854;1
820;986;1
820;990;1
820;1034;1
824;1078;1
825;981;1
825;1035;1
826;850;1
826;900;1
828;916;1
828;934;1
832;989;1
835;848;1
836;1084;1
837;1020;1
837;847;1
839;916;1
841;1022;1
842;975;1
842;983;1
842;1069;1
842;1076;1
842;847;1
842;881;1
843;975;1
844;999;1
844;952;1
846;882;1
847;968;1
847;1040;1
847;1074;1
847;888;1
847;897;1
847;919;1
847;943;1
847;955;1
849;926;1
853;1047;1
853;863;1
856;862;1
857;1020;1
858;1000;1
858;940;1
860;1089;1
861;926;1
862;868;1
862;895;1
862;935;1
862;951;1
863;1047;1
865;1034;1
866;999;1
868;951;1
870;929;1
871;910;1
872;1001;1
872;1067;1
874;1091;1
874;885;1
874;941;1
874;961;1
875;1034;1
875;960;1
877;1018;1
878;1100;1
879;1066;1
881;983;1
881;1069;1
883;975;1
883;1069;1
886;1048;1
887;927;1
889;981;1
889;1098;1
889;895;1
889;928;1
889;965;1
890;1084;1
892;1017;1
893;1093;1
893;908;1
893;950;1
896;1027;1
896;1050;1
896;1060;1
897;968;1
900;929;1
903;1072;1
904;1090;1
905;1058;1
908;1093;1
908;946;1
908;950;1
909;971;1
909;988;1
912;957;1
915;938;1
918;1034;1
921;1088;1
931;946;1
933;1031;1
933;964;1
941;961;1
943;953;1
950;1093;1
952;999;1
956;1043;1
959;1067;1
961;1087;1
962;1034;1
969;1076;1
974;1066;1
975;1069;1
977;1001;1
979;1103;1
980;1103;1
981;1035;1
982;1052;1
984;1046;1
985;1066;1
986;990;1
987;1064;1
992;1084;1
996;1004;1
1002;1076;1
1010;1053;1
1012;1027;1
1012;1075;1
1017;1052;1
1020;1076;1
1020;1102;1
1027;1050;1
1027;1060;1
1027;1073;1
1027;1081;1
1028;1099;1
1034;1039;1
1035;1084;1
1036;1103;1
1037;1095;1
1041;1049;1
1042;1075;1
1049;1073;1
1049;1075;1
1050;1055;1
1052;1094;1
1066;1076;1
1072;1090;1
1073;1075;1
1075;1078;1
1079;1086;1
1093;1100;1
75;1;1
829;1;1
432;2;1
1014;3;1
673;3;1
446;3;1
52;4;1
71;4;1
188;4;1
261;4;1
277;4;1
283;4;1
295;4;1
341;4;1
424;4;1
86;5;1
269;5;1
328;5;1
73;6;1
630;6;1
222;6;1
816;6;1
213;7;1
481;7;1
97;8;1
383;8;1
125;9;1
231;10;1
81;11;1
565;11;1
230;11;1
329;11;1
383;11;1
959;11;1
454;11;1
460;12;1
270;13;1
366;13;1
1084;14;1
59;15;1
66;15;1
77;15;1
97;15;1
100;15;1
211;15;1
438;15;1
445;15;1
73;16;1
74;16;1
133;16;1
308;16;1
1044;17;1
850;17;1
359;17;1
909;17;1
56;18;1
57;18;1
209;18;1
284;18;1
335;18;1
30;19;1
140;19;1
58;20;1
389;20;1
136;21;1
365;22;1
39;23;1
392;23;1
485;24;1
71;25;1
116;26;1
806;26;1
460;26;1
101;27;1
177;28;1
337;28;1
94;29;1
389;31;1
704;32;1
38;33;1
1051;33;1
1080;34;1
428;34;1
379;35;1
396;35;1
184;36;1
605;36;1
247;36;1
266;36;1
293;36;1
431;36;1
436;37;1
125;38;1
650;39;1
125;40;1
541;40;1
610;40;1
852;40;1
853;40;1
267;41;1
366;42;1
421;42;1
496;43;1
329;43;1
383;43;1
59;44;1
124;45;1
159;45;1
239;45;1
275;45;1
55;46;1
278;47;1
327;47;1
151;48;1
175;48;1
317;49;1
210;50;1
238;50;1
982;51;1
1052;51;1
809;51;1
811;51;1
346;51;1
188;52;1
261;52;1
283;52;1
295;52;1
62;53;1
287;53;1
470;53;1
118;54;1
390;54;1
1082;55;1
517;55;1
172;55;1
202;55;1
272;55;1
274;55;1
708;55;1
761;55;1
57;56;1
92;56;1
335;56;1
91;57;1
335;57;1
389;58;1
413;58;1
460;59;1
464;59;1
63;60;1
145;60;1
440;60;1
116;61;1
130;62;1
145;63;1
229;63;1
113;64;1
532;64;1
125;65;1
367;67;1
909;67;1
81;68;1
152;68;1
329;68;1
383;68;1
90;69;1
995;70;1
183;71;1
630;72;1
645;72;1
74;73;1
494;73;1
133;73;1
202;73;1
308;73;1
767;73;1
133;74;1
308;74;1
349;75;1
342;76;1
296;77;1
200;78;1
436;78;1
613;79;1
661;79;1
247;79;1
664;79;1
253;79;1
736;79;1
750;79;1
322;79;1
466;79;1
354;80;1
152;81;1
176;81;1
209;81;1
230;81;1
313;81;1
383;81;1
410;81;1
245;82;1
407;82;1
85;83;1
419;84;1
269;86;1
328;86;1
394;87;1
541;88;1
244;88;1
1057;89;1
829;89;1
92;91;1
335;91;1
335;92;1
254;93;1
493;95;1
120;95;1
506;95;1
804;95;1
138;96;1
100;97;1
126;97;1
211;97;1
438;97;1
445;97;1
164;98;1
414;98;1
257;99;1
829;99;1
126;100;1
211;100;1
438;100;1
445;100;1
151;101;1
172;101;1
175;101;1
468;101;1
913;101;1
123;102;1
982;103;1
227;103;1
132;104;1
462;105;1
140;106;1
108;107;1
216;107;1
839;107;1
371;107;1
248;109;1
1075;110;1
125;110;1
313;110;1
838;110;1
1052;111;1
167;111;1
378;111;1
177;112;1
1044;113;1
514;113;1
150;113;1
160;113;1
198;113;1
651;113;1
240;113;1
327;113;1
829;113;1
814;114;1
437;114;1
428;115;1
318;116;1
386;116;1
180;117;1
317;118;1
390;118;1
196;119;1
230;119;1
231;121;1
313;121;1
909;121;1
384;122;1
159;124;1
275;124;1
983;125;1
1039;125;1
1047;125;1
514;125;1
529;125;1
531;125;1
541;125;1
162;125;1
637;125;1
640;125;1
779;125;1
863;125;1
865;125;1
211;126;1
236;126;1
438;126;1
445;126;1
348;127;1
432;127;1
1084;128;1
665;129;1
788;129;1
487;129;1
333;129;1
351;129;1
626;130;1
250;130;1
155;131;1
250;131;1
329;131;1
355;131;1
430;131;1
429;132;1
308;133;1
436;134;1
448;134;1
970;135;1
254;135;1
193;137;1
325;137;1
976;138;1
648;139;1
350;139;1
227;140;1
288;141;1
923;142;1
297;143;1
393;143;1
366;144;1
421;144;1
289;146;1
278;147;1
256;148;1
287;148;1
315;148;1
377;148;1
179;149;1
208;149;1
310;149;1
408;149;1
416;149;1
420;149;1
449;149;1
483;150;1
275;151;1
372;151;1
158;152;1
181;152;1
182;152;1
183;152;1
193;152;1
196;152;1
214;152;1
230;152;1
303;152;1
313;152;1
373;152;1
383;152;1
401;152;1
154;153;1
260;153;1
439;153;1
381;154;1
1103;155;1
164;155;1
244;155;1
829;155;1
259;156;1
278;156;1
222;157;1
323;157;1
181;158;1
182;158;1
183;158;1
193;158;1
196;158;1
214;158;1
230;158;1
303;158;1
373;158;1
383;158;1
401;158;1
243;159;1
275;159;1
169;160;1
170;160;1
176;160;1
257;160;1
230;161;1
376;161;1
383;161;1
1034;162;1
520;162;1
610;162;1
231;162;1
853;162;1
209;163;1
284;163;1
742;164;1
347;164;1
300;165;1
307;165;1
319;165;1
576;166;1
415;166;1
433;166;1
220;167;1
280;167;1
378;167;1
1067;168;1
242;168;1
246;168;1
426;168;1
524;169;1
170;169;1
257;169;1
721;169;1
489;169;1
885;169;1
627;170;1
224;170;1
257;170;1
823;170;1
882;170;1
885;170;1
405;170;1
929;170;1
235;171;1
253;171;1
293;171;1
459;171;1
1084;172;1
316;172;1
458;172;1
366;173;1
287;174;1
432;174;1
444;174;1
468;175;1
418;178;1
208;179;1
310;179;1
408;179;1
416;179;1
420;179;1
449;179;1
308;180;1
318;180;1
182;181;1
183;181;1
193;181;1
196;181;1
214;181;1
230;181;1
303;181;1
373;181;1
383;181;1
401;181;1
183;182;1
193;182;1
196;182;1
203;182;1
214;182;1
230;182;1
232;182;1
291;182;1
303;182;1
373;182;1
376;182;1
383;182;1
398;182;1
401;182;1
450;182;1
193;183;1
196;183;1
214;183;1
230;183;1
303;183;1
353;183;1
373;183;1
383;183;1
401;183;1
1097;184;1
431;184;1
747;185;1
399;185;1
196;186;1
619;186;1
295;186;1
326;186;1
424;186;1
477;187;1
261;188;1
277;188;1
283;188;1
263;189;1
797;189;1
886;189;1
461;190;1
221;191;1
476;191;1
400;191;1
302;192;1
196;193;1
203;193;1
214;193;1
230;193;1
303;193;1
325;193;1
373;193;1
383;193;1
401;193;1
406;193;1
204;194;1
971;195;1
484;195;1
203;196;1
214;196;1
230;196;1
303;196;1
373;196;1
383;196;1
401;196;1
447;196;1
1097;197;1
255;197;1
320;197;1
892;197;1
327;198;1
427;199;1
436;199;1
566;200;1
244;201;1
292;201;1
322;201;1
471;201;1
411;201;1
1082;202;1
517;202;1
274;202;1
708;202;1
761;202;1
229;203;1
232;203;1
325;203;1
802;203;1
364;203;1
371;203;1
383;203;1
406;203;1
461;203;1
259;205;1
901;205;1
436;205;1
253;206;1
292;206;1
299;206;1
475;206;1
797;206;1
380;207;1
310;208;1
408;208;1
416;208;1
420;208;1
449;208;1
343;209;1
238;210;1
472;211;1
796;211;1
438;211;1
445;211;1
321;212;1
1078;213;1
481;213;1
368;213;1
230;214;1
255;214;1
303;214;1
373;214;1
383;214;1
401;214;1
219;215;1
827;215;1
829;215;1
374;216;1
1048;217;1
1097;217;1
225;217;1
243;218;1
271;218;1
281;218;1
348;218;1
829;219;1
443;221;1
229;222;1
306;222;1
1005;223;1
1040;223;1
1082;223;1
404;223;1
