23;21;29;40;12;23;40;20;26;40;0;40;40;40;40;23;20;40;40;40;40;10;40;40;3;25;40;39;4;6;40;40;40;16;40;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;40;37;31;17;16;20;40;33;40;18;16;17;40;40;31;17;40;20;12;25;40;40;36;2;3;3;40;27;23;26;40;25;32;33;29;40;40;30;9;40;24;27;26;40;28;13;40;40;31;29;23;35;23;27;23;40;31;40;40;20;39;14;27;40;28;40;17;40;40;39;31;40;20;13;40;19;19;20;13;40;16;18;19;40;21;37;20;6;5;5;13;8;9;8;24;40;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;46;20;26;42;40;0;46;46;46;23;20;46;46;46;43;10;46;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;46;18;16;17;40;46;31;17;46;20;12;25;46;45;36;2;3;3;46;27;23;26;42;25;32;33;29;46;46;30;9;46;24;27;26;41;28;13;44;46;31;29;23;35;23;27;23;46;31;46;46;20;39;14;27;46;28;46;17;43;41;39;31;46;20;13;41;19;19;20;13;46;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;46;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;60;20;26;42;40;46;0;49;49;23;20;60;56;60;43;10;60;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;52;18;16;17;40;60;31;17;53;20;12;25;56;45;36;2;3;3;57;27;23;26;42;25;32;33;29;53;60;30;9;59;24;27;26;41;28;13;44;55;31;29;23;35;23;27;23;59;31;53;48;20;39;14;27;55;28;46;17;43;41;39;31;52;20;13;41;19;19;20;13;51;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;49;20;26;42;40;46;49;0;49;23;20;49;49;49;43;10;49;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;49;18;16;17;40;49;31;17;49;20;12;25;49;45;36;2;3;3;49;27;23;26;42;25;32;33;29;49;49;30;9;49;24;27;26;41;28;13;44;49;31;29;23;35;23;27;23;49;31;49;48;20;39;14;27;49;28;46;17;43;41;39;31;49;20;13;41;19;19;20;13;49;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;49;20;26;42;40;46;49;49;0;23;20;49;49;49;43;10;49;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;49;18;16;17;40;49;31;17;49;20;12;25;49;45;36;2;3;3;49;27;23;26;42;25;32;33;29;49;49;30;9;49;24;27;26;41;28;13;44;49;31;29;23;35;23;27;23;49;31;49;48;20;39;14;27;49;28;46;17;43;41;39;31;49;20;13;41;19;19;20;13;49;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;23;23;12;23;23;20;23;23;23;23;23;23;23;0;20;23;23;23;23;10;23;23;3;23;23;23;4;6;23;23;23;16;23;23;23;23;19;19;23;23;22;23;23;23;23;23;1;13;23;23;19;23;23;23;17;16;20;23;23;23;18;16;17;23;23;23;17;23;20;12;23;23;23;23;2;3;3;23;23;23;23;23;23;23;23;23;23;23;23;9;23;23;23;23;23;23;13;23;23;23;23;23;23;23;23;23;23;23;23;23;20;23;14;23;23;23;23;17;23;23;23;23;23;20;13;23;19;19;20;13;23;16;18;19;23;21;23;20;6;5;5;13;8;9;8;23;23;23;2;23;23;23;23;22;11;19;23;23;14;1;3;23;23;23;23;23;23;23;23;23;23;23;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
20;20;20;20;12;20;20;20;20;20;20;20;20;20;20;20;0;20;20;20;20;10;20;20;3;20;20;20;4;6;20;20;20;16;20;20;20;20;19;19;20;20;20;20;20;20;20;20;1;13;20;20;19;20;20;20;17;16;20;20;20;20;18;16;17;20;20;20;17;20;20;12;20;20;20;20;2;3;3;20;20;20;20;20;20;20;20;20;20;20;20;9;20;20;20;20;20;20;13;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;14;20;20;20;20;17;20;20;20;20;20;20;13;20;19;19;20;13;20;16;18;19;20;20;20;20;6;5;5;13;8;9;8;20;20;20;2;20;20;20;20;20;11;19;20;20;14;1;3;20;20;20;20;20;20;20;20;20;20;20;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;60;20;26;42;40;46;60;49;49;23;20;0;56;60;43;10;60;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;52;18;16;17;40;60;31;17;53;20;12;25;56;45;36;2;3;3;57;27;23;26;42;25;32;33;29;53;60;30;9;59;24;27;26;41;28;13;44;55;31;29;23;35;23;27;23;59;31;53;48;20;39;14;27;55;28;46;17;43;41;39;31;52;20;13;41;19;19;20;13;51;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;56;20;26;42;40;46;56;49;49;23;20;56;0;56;43;10;56;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;52;18;16;17;40;56;31;17;53;20;12;25;56;45;36;2;3;3;56;27;23;26;42;25;32;33;29;53;56;30;9;56;24;27;26;41;28;13;44;55;31;29;23;35;23;27;23;56;31;53;48;20;39;14;27;55;28;46;17;43;41;39;31;52;20;13;41;19;19;20;13;51;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;75;20;26;42;40;46;60;49;49;23;20;60;56;0;43;10;74;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;52;18;16;17;40;75;31;17;53;20;12;25;56;45;36;2;3;3;57;27;23;26;42;25;32;33;29;53;62;30;9;59;24;27;26;41;28;13;44;55;31;29;23;35;23;27;23;59;31;53;48;20;39;14;27;55;28;46;17;43;41;39;31;52;20;13;41;19;19;20;13;51;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;43;20;26;42;40;43;43;43;43;23;20;43;43;43;0;10;43;43;3;25;43;39;4;6;41;43;40;16;43;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;43;18;16;17;40;43;31;17;43;20;12;25;43;43;36;2;3;3;43;27;23;26;42;25;32;33;29;43;43;30;9;43;24;27;26;41;28;13;43;43;31;29;23;35;23;27;23;43;31;43;43;20;39;14;27;43;28;43;17;43;41;39;31;43;20;13;41;19;19;20;13;43;16;18;19;43;21;37;20;6;5;5;13;8;9;8;24;43;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;0;10;10;3;10;10;10;4;6;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;1;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;2;3;3;10;10;10;10;10;10;10;10;10;10;10;10;9;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10;6;5;5;10;8;9;8;10;10;10;2;10;10;10;10;10;10;10;10;10;10;1;3;10;10;10;10;10;10;10;10;10;10;10;8;10;10;10;10;5;6;5;6;6;7;7;10;8;10;3;6;10;10;10;1;2;1;1
23;21;29;43;12;23;74;20;26;42;40;46;60;49;49;23;20;60;56;74;43;10;0;45;3;25;46;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;52;18;16;17;40;74;31;17;53;20;12;25;56;45;36;2;3;3;57;27;23;26;42;25;32;33;29;53;62;30;9;59;24;27;26;41;28;13;44;55;31;29;23;35;23;27;23;59;31;53;48;20;39;14;27;55;28;46;17;43;41;39;31;52;20;13;41;19;19;20;13;51;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;48;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;45;20;26;42;40;45;45;45;45;23;20;45;45;45;43;10;45;0;3;25;45;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;45;18;16;17;40;45;31;17;45;20;12;25;45;45;36;2;3;3;45;27;23;26;42;25;32;33;29;45;45;30;9;45;24;27;26;41;28;13;44;45;31;29;23;35;23;27;23;45;31;45;45;20;39;14;27;45;28;45;17;43;41;39;31;45;20;13;41;19;19;20;13;45;16;18;19;45;21;37;20;6;5;5;13;8;9;8;24;45;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;0;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;3;3;3;3;3;3;3;3;3;3;1;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;1;2;1;1
23;21;25;25;12;23;25;20;25;25;25;25;25;25;25;23;20;25;25;25;25;10;25;25;3;0;25;25;4;6;25;25;25;16;25;25;25;25;19;19;23;25;22;23;24;24;25;24;1;13;25;25;19;25;25;25;17;16;20;25;25;25;18;16;17;25;25;25;17;25;20;12;25;25;25;25;2;3;3;25;25;23;25;25;25;25;25;25;25;25;25;9;25;24;25;25;25;25;13;25;25;25;25;23;25;23;25;23;25;25;25;25;20;25;14;25;25;25;25;17;25;25;25;25;25;20;13;25;19;19;20;13;25;16;18;19;25;21;25;20;6;5;5;13;8;9;8;24;25;25;2;25;25;25;25;22;11;19;25;25;14;1;3;25;25;25;25;25;25;25;25;25;25;25;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;46;20;26;42;40;46;46;46;46;23;20;46;46;46;43;10;46;45;3;25;0;39;4;6;41;45;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;46;18;16;17;40;46;31;17;46;20;12;25;46;45;36;2;3;3;46;27;23;26;42;25;32;33;29;46;46;30;9;46;24;27;26;41;28;13;44;46;31;29;23;35;23;27;23;46;31;46;46;20;39;14;27;46;28;46;17;43;41;39;31;46;20;13;41;19;19;20;13;46;16;18;19;46;21;37;20;6;5;5;13;8;9;8;24;46;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;39;12;23;39;20;26;39;39;39;39;39;39;23;20;39;39;39;39;10;39;39;3;25;39;0;4;6;39;39;39;16;39;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;39;37;31;17;16;20;39;33;39;18;16;17;39;39;31;17;39;20;12;25;39;39;36;2;3;3;39;27;23;26;39;25;32;33;29;39;39;30;9;39;24;27;26;39;28;13;39;39;31;29;23;35;23;27;23;39;31;39;39;20;39;14;27;39;28;39;17;39;39;39;31;39;20;13;39;19;19;20;13;39;16;18;19;39;21;37;20;6;5;5;13;8;9;8;24;39;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;39;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;0;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;1;3;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;1;2;1;1
6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;3;6;6;6;4;0;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;1;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;2;3;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;5;6;6;6;6;6;6;6;2;6;6;6;6;6;6;6;6;6;6;1;3;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;6;5;6;5;6;6;6;6;6;6;6;3;6;6;6;6;1;2;1;1
23;21;29;41;12;23;41;20;26;41;40;41;41;41;41;23;20;41;41;41;41;10;41;41;3;25;41;39;4;6;0;41;40;16;41;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;41;37;31;17;16;20;40;33;41;18;16;17;40;41;31;17;41;20;12;25;41;41;36;2;3;3;41;27;23;26;41;25;32;33;29;41;41;30;9;41;24;27;26;41;28;13;41;41;31;29;23;35;23;27;23;41;31;41;41;20;39;14;27;41;28;41;17;41;41;39;31;41;20;13;41;19;19;20;13;41;16;18;19;41;21;37;20;6;5;5;13;8;9;8;24;41;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;43;12;23;45;20;26;42;40;45;45;45;45;23;20;45;45;45;43;10;45;45;3;25;45;39;4;6;41;0;40;16;45;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;45;18;16;17;40;45;31;17;45;20;12;25;45;45;36;2;3;3;45;27;23;26;42;25;32;33;29;45;45;30;9;45;24;27;26;41;28;13;44;45;31;29;23;35;23;27;23;45;31;45;45;20;39;14;27;45;28;45;17;43;41;39;31;45;20;13;41;19;19;20;13;45;16;18;19;45;21;37;20;6;5;5;13;8;9;8;24;45;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
23;21;29;40;12;23;40;20;26;40;40;40;40;40;40;23;20;40;40;40;40;10;40;40;3;25;40;39;4;6;40;40;0;16;40;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;40;37;31;17;16;20;40;33;40;18;16;17;40;40;31;17;40;20;12;25;40;40;36;2;3;3;40;27;23;26;40;25;32;33;29;40;40;30;9;40;24;27;26;40;28;13;40;40;31;29;23;35;23;27;23;40;31;40;40;20;39;14;27;40;28;40;17;40;40;39;31;40;20;13;40;19;19;20;13;40;16;18;19;40;21;37;20;6;5;5;13;8;9;8;24;40;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
16;16;16;16;12;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;10;16;16;3;16;16;16;4;6;16;16;16;0;16;16;16;16;16;16;16;16;16;16;16;16;16;16;1;13;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;12;16;16;16;16;2;3;3;16;16;16;16;16;16;16;16;16;16;16;16;9;16;16;16;16;16;16;13;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;14;16;16;16;16;16;16;16;16;16;16;16;13;16;16;16;16;13;16;16;16;16;16;16;16;16;6;5;5;13;8;9;8;16;16;16;2;16;16;16;16;16;11;16;16;16;14;1;3;16;16;16;16;16;16;16;16;16;16;16;8;13;14;14;16;5;6;5;6;6;7;7;12;8;16;3;6;10;14;16;1;2;1;1
23;21;29;43;12;23;45;20;26;42;40;45;45;45;45;23;20;45;45;45;43;10;45;45;3;25;45;39;4;6;41;45;40;16;0;25;31;29;19;19;23;39;22;23;24;24;31;24;1;13;28;31;19;42;37;31;17;16;20;40;33;45;18;16;17;40;45;31;17;45;20;12;25;45;45;36;2;3;3;45;27;23;26;42;25;32;33;29;45;45;30;9;45;24;27;26;41;28;13;44;45;31;29;23;35;23;27;23;45;31;45;45;20;39;14;27;45;28;45;17;43;41;39;31;45;20;13;41;19;19;20;13;45;16;18;19;45;21;37;20;6;5;5;13;8;9;8;24;45;38;2;30;27;36;39;22;11;19;29;25;14;1;3;39;40;34;34;37;32;31;32;33;34;33;8;13;14;14;18;5;6;5;6;6;7;7;12;8;17;3;6;10;14;18;1;2;1;1
